Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Nov 17, 2018 6:00 AM;Nov 17, 2018 7:00 AM;44.22;-;53.00;44.22;44.22;55.69;47.47;44.22;58.30;-;44.22;56.64;43.83;-;61.99;58.30;49.49
Nov 17, 2018 7:00 AM;Nov 17, 2018 8:00 AM;46.19;-;53.00;46.19;46.19;58.56;52.51;45.20;65.03;-;45.20;60.56;48.71;-;65.03;65.03;57.62
Nov 17, 2018 8:00 AM;Nov 17, 2018 9:00 AM;46.17;-;63.09;46.17;46.17;61.21;59.73;46.15;68.99;-;46.15;64.91;51.31;-;68.99;68.99;66.38
Nov 17, 2018 9:00 AM;Nov 17, 2018 10:00 AM;46.90;-;80.54;46.90;46.90;66.00;74.45;46.90;67.15;-;46.90;65.83;50.31;-;67.15;67.15;68.27
Nov 17, 2018 10:00 AM;Nov 17, 2018 11:00 AM;46.82;-;78.97;46.82;46.82;65.76;74.45;46.82;66.05;-;46.82;65.81;48.86;-;66.05;66.05;68.00
Nov 17, 2018 11:00 AM;Nov 17, 2018 12:00 PM;46.90;-;71.32;46.90;46.90;61.98;58.60;46.90;68.97;-;46.90;63.80;45.62;-;65.24;68.97;74.19
Nov 17, 2018 12:00 PM;Nov 17, 2018 1:00 PM;46.40;-;70.11;46.40;46.40;59.41;54.90;46.40;65.08;-;46.40;61.68;46.19;-;63.64;65.08;73.00
Nov 17, 2018 1:00 PM;Nov 17, 2018 2:00 PM;46.40;-;56.60;46.40;46.40;57.97;49.81;46.40;63.14;-;46.40;60.04;47.23;-;63.14;63.14;65.00
Nov 17, 2018 2:00 PM;Nov 17, 2018 3:00 PM;46.89;-;53.75;46.89;46.89;53.11;53.31;46.89;62.80;-;46.89;58.54;48.41;-;62.80;62.80;61.86
Nov 17, 2018 3:00 PM;Nov 17, 2018 4:00 PM;52.83;-;56.88;51.56;51.56;56.44;59.69;48.20;64.56;-;51.56;59.60;55.50;-;64.56;64.56;72.03
Nov 17, 2018 4:00 PM;Nov 17, 2018 5:00 PM;59.66;-;61.52;59.66;59.66;61.46;62.55;49.46;65.76;-;59.66;64.41;60.72;-;65.76;65.76;90.00
Nov 17, 2018 5:00 PM;Nov 17, 2018 6:00 PM;58.20;-;69.27;58.20;58.20;66.00;77.71;49.99;71.68;-;58.20;69.76;65.33;-;71.68;71.68;95.65
Nov 17, 2018 6:00 PM;Nov 17, 2018 7:00 PM;60.62;-;74.66;60.62;60.62;69.81;86.72;49.67;73.40;-;60.62;72.75;62.01;-;73.40;73.40;85.77
Nov 17, 2018 7:00 PM;Nov 17, 2018 8:00 PM;58.12;-;79.42;58.12;58.12;70.01;60.00;48.45;70.20;-;58.12;72.50;59.62;-;70.20;70.20;81.61
Nov 17, 2018 8:00 PM;Nov 17, 2018 9:00 PM;51.62;-;59.07;51.62;51.62;65.00;55.74;47.44;69.87;-;51.62;67.31;54.10;-;69.87;69.87;70.05
Nov 17, 2018 9:00 PM;Nov 17, 2018 10:00 PM;48.18;-;53.65;48.18;48.18;58.66;52.69;47.02;65.10;-;47.02;63.46;50.54;-;65.10;65.10;65.40
Nov 17, 2018 10:00 PM;Nov 17, 2018 11:00 PM;53.45;-;66.24;50.13;50.13;60.08;55.72;46.92;63.44;-;46.92;62.45;49.14;-;63.44;63.44;57.42
Nov 17, 2018 11:00 PM;Nov 18, 2018 12:00 AM;45.39;-;53.56;45.39;45.39;57.99;49.36;45.39;61.99;-;45.39;59.87;45.50;-;61.99;61.99;52.91
Nov 18, 2018 12:00 AM;Nov 18, 2018 1:00 AM;46.23;-;66.42;46.23;46.20;56.70;62.64;46.20;49.09;-;46.20;59.87;47.00;-;61.47;49.09;47.96
Nov 18, 2018 1:00 AM;Nov 18, 2018 2:00 AM;43.86;-;52.82;43.86;43.90;51.18;52.10;43.90;52.04;-;43.90;58.14;46.01;-;61.17;52.04;46.01
Nov 18, 2018 2:00 AM;Nov 18, 2018 3:00 AM;42.94;-;51.53;42.94;42.94;50.01;50.84;42.94;50.97;-;42.94;54.42;47.53;-;53.45;50.97;47.53
Nov 18, 2018 3:00 AM;Nov 18, 2018 4:00 AM;43.93;-;45.91;43.93;43.93;47.96;45.38;43.93;49.66;-;43.93;50.81;46.00;-;49.66;49.66;46.00
Nov 18, 2018 4:00 AM;Nov 18, 2018 5:00 AM;44.28;-;45.99;44.28;44.28;47.47;45.75;44.28;48.70;-;44.28;49.27;46.38;-;48.70;48.70;46.38
Nov 18, 2018 5:00 AM;Nov 18, 2018 6:00 AM;43.38;-;46.03;43.38;43.80;48.75;45.32;43.80;51.06;-;43.80;50.30;46.00;-;51.06;51.06;46.00
Nov 18, 2018 6:00 AM;Nov 18, 2018 7:00 AM;45.33;-;46.69;45.33;44.90;48.01;46.39;44.90;49.09;-;44.90;51.33;46.28;-;55.12;49.09;46.28
Nov 18, 2018 7:00 AM;Nov 18, 2018 8:00 AM;49.07;-;49.93;45.51;45.51;49.67;50.70;45.51;51.05;-;45.51;54.41;49.30;-;61.47;51.05;50.99
Nov 18, 2018 8:00 AM;Nov 18, 2018 9:00 AM;47.50;-;50.80;46.36;46.36;53.05;50.61;46.36;55.06;-;46.36;59.74;51.07;-;61.47;55.06;58.03
Nov 18, 2018 9:00 AM;Nov 18, 2018 10:00 AM;49.42;-;58.41;47.99;47.99;54.43;65.36;47.99;52.02;-;47.99;59.62;50.45;-;64.00;54.20;65.91
Nov 18, 2018 10:00 AM;Nov 18, 2018 11:00 AM;47.96;-;65.00;47.96;47.96;58.34;74.08;47.96;63.85;-;47.96;60.18;51.49;-;63.85;63.85;69.98
Nov 18, 2018 11:00 AM;Nov 18, 2018 12:00 PM;48.40;-;66.78;48.40;48.40;59.41;67.16;48.40;64.00;-;48.40;60.30;51.01;-;64.00;64.00;74.00
Nov 18, 2018 12:00 PM;Nov 18, 2018 1:00 PM;50.15;-;67.14;48.95;48.95;59.98;64.73;48.95;64.00;-;48.95;61.38;49.11;-;64.00;64.00;76.05
Nov 18, 2018 1:00 PM;Nov 18, 2018 2:00 PM;48.28;-;60.32;48.27;48.27;55.74;68.74;48.27;61.47;-;48.27;56.95;49.44;-;61.47;61.47;74.57
Nov 18, 2018 2:00 PM;Nov 18, 2018 3:00 PM;48.40;-;53.08;48.40;48.40;51.07;56.50;48.40;51.05;-;48.40;56.33;48.72;-;64.00;54.20;71.99
Nov 18, 2018 3:00 PM;Nov 18, 2018 4:00 PM;51.59;-;53.20;49.91;49.91;52.95;56.50;49.91;56.30;-;49.91;59.45;51.30;-;65.50;56.30;77.02
Nov 18, 2018 4:00 PM;Nov 18, 2018 5:00 PM;51.67;-;54.05;50.93;50.93;53.22;59.00;50.93;54.26;-;50.93;64.19;59.14;-;68.51;68.51;105.01
Nov 18, 2018 5:00 PM;Nov 18, 2018 6:00 PM;53.67;-;64.43;52.39;52.39;60.01;89.05;52.39;55.15;-;52.39;70.30;62.44;-;73.33;73.33;111.92
Nov 18, 2018 6:00 PM;Nov 18, 2018 7:00 PM;53.18;-;82.18;51.90;51.90;70.25;110.97;51.90;65.10;-;51.90;73.18;61.00;-;71.34;71.34;108.49
Nov 18, 2018 7:00 PM;Nov 18, 2018 8:00 PM;49.52;-;82.55;49.52;49.52;69.87;75.00;49.52;65.29;-;49.52;73.44;65.00;-;69.87;69.87;91.31
Nov 18, 2018 8:00 PM;Nov 18, 2018 9:00 PM;46.96;-;84.11;46.96;46.96;69.57;57.40;46.96;60.04;-;46.96;69.42;55.00;-;69.57;69.57;78.94
Nov 18, 2018 9:00 PM;Nov 18, 2018 10:00 PM;46.15;-;79.77;46.15;46.15;66.84;56.30;46.15;65.07;-;46.15;65.90;48.00;-;69.76;69.76;69.60
Nov 18, 2018 10:00 PM;Nov 18, 2018 11:00 PM;46.47;-;82.42;46.47;46.47;66.84;59.90;46.47;65.01;-;46.47;65.04;47.50;-;66.84;65.01;64.35
Nov 18, 2018 11:00 PM;Nov 19, 2018 12:00 AM;44.16;-;65.52;44.16;44.16;64.54;56.30;44.16;64.54;-;44.16;62.50;44.93;-;64.54;64.54;50.41
Nov 19, 2018 12:00 AM;Nov 19, 2018 1:00 AM;40.82;-;70.65;40.82;40.82;66.26;43.35;41.97;48.02;-;41.97;62.60;37.00;-;66.26;48.02;48.05
Nov 19, 2018 1:00 AM;Nov 19, 2018 2:00 AM;41.71;-;52.30;41.71;41.71;62.44;43.09;41.71;50.09;-;41.71;58.04;35.50;-;62.44;50.09;48.03
Nov 19, 2018 2:00 AM;Nov 19, 2018 3:00 AM;38.57;-;51.40;40.13;40.13;59.93;41.46;40.13;47.09;-;40.13;54.93;35.55;-;59.93;47.09;47.55
Nov 19, 2018 3:00 AM;Nov 19, 2018 4:00 AM;38.95;-;52.30;39.91;39.91;56.53;41.23;39.91;43.33;-;39.91;53.08;35.00;-;56.53;43.33;41.69
Nov 19, 2018 4:00 AM;Nov 19, 2018 5:00 AM;41.55;-;52.30;41.55;41.55;55.10;42.92;41.55;44.96;-;41.55;52.95;35.90;-;55.10;44.96;47.29
Nov 19, 2018 5:00 AM;Nov 19, 2018 6:00 AM;44.72;-;52.30;44.72;45.62;60.95;47.12;45.62;50.06;-;45.62;61.02;39.72;-;60.95;50.06;46.95
Nov 19, 2018 6:00 AM;Nov 19, 2018 7:00 AM;48.08;-;86.64;48.08;48.08;70.00;55.11;48.08;70.01;-;48.08;71.68;56.40;-;73.72;70.01;62.63
Nov 19, 2018 7:00 AM;Nov 19, 2018 8:00 AM;55.01;-;106.00;53.69;53.69;82.06;60.10;52.80;71.98;-;53.69;79.64;67.12;-;82.06;71.98;68.69
Nov 19, 2018 8:00 AM;Nov 19, 2018 9:00 AM;54.99;-;106.00;53.67;53.67;82.38;75.00;53.67;71.94;-;53.67;82.18;67.77;-;82.38;71.94;67.77
Nov 19, 2018 9:00 AM;Nov 19, 2018 10:00 AM;54.12;-;105.99;53.17;53.17;82.00;77.70;53.17;72.97;-;53.17;82.06;67.00;-;82.00;72.97;69.61
Nov 19, 2018 10:00 AM;Nov 19, 2018 11:00 AM;52.28;-;101.87;52.28;52.28;79.40;74.90;52.28;74.44;-;52.28;80.12;72.50;-;79.40;74.44;73.08
Nov 19, 2018 11:00 AM;Nov 19, 2018 12:00 PM;52.70;-;80.17;51.97;51.97;77.53;56.20;51.97;77.53;-;51.97;79.40;72.60;-;77.53;77.53;79.79
Nov 19, 2018 12:00 PM;Nov 19, 2018 1:00 PM;51.50;-;75.18;51.50;51.50;74.53;53.20;51.50;74.53;-;51.50;77.08;76.50;-;74.53;74.53;79.97
Nov 19, 2018 1:00 PM;Nov 19, 2018 2:00 PM;51.59;-;74.02;51.59;51.59;74.00;53.30;51.59;74.00;-;51.59;77.09;75.53;-;74.00;74.00;76.02
Nov 19, 2018 2:00 PM;Nov 19, 2018 3:00 PM;52.16;-;75.12;52.16;52.16;73.90;53.89;52.16;74.40;-;52.16;77.98;73.05;-;74.40;74.40;73.05
Nov 19, 2018 3:00 PM;Nov 19, 2018 4:00 PM;53.64;-;89.96;53.09;53.09;74.72;61.27;53.09;74.49;-;53.09;78.02;73.52;-;75.20;74.49;73.52
Nov 19, 2018 4:00 PM;Nov 19, 2018 5:00 PM;53.63;-;96.48;53.63;53.63;78.00;72.99;53.63;74.49;-;53.63;79.94;74.35;-;78.00;76.05;74.35
Nov 19, 2018 5:00 PM;Nov 19, 2018 6:00 PM;56.43;-;119.19;56.43;56.43;90.66;85.00;54.31;74.45;-;56.43;84.99;78.94;-;90.66;74.45;78.94
Nov 19, 2018 6:00 PM;Nov 19, 2018 7:00 PM;53.11;-;106.30;53.11;53.11;101.00;56.20;53.11;72.99;-;53.11;85.39;70.00;-;101.00;72.99;73.75
Nov 19, 2018 7:00 PM;Nov 19, 2018 8:00 PM;51.56;-;106.00;51.56;51.18;93.24;52.87;51.18;73.90;-;51.18;83.79;67.00;-;93.24;73.90;70.88
Nov 19, 2018 8:00 PM;Nov 19, 2018 9:00 PM;47.17;-;89.31;47.17;47.56;79.89;50.00;47.56;74.02;-;47.56;77.99;67.00;-;79.89;74.02;70.01
Nov 19, 2018 9:00 PM;Nov 19, 2018 10:00 PM;45.10;-;72.61;45.10;46.21;71.00;51.90;46.21;71.00;-;46.21;74.91;53.50;-;71.00;71.00;67.24
Nov 19, 2018 10:00 PM;Nov 19, 2018 11:00 PM;42.44;-;72.56;42.44;44.64;70.07;50.00;44.64;70.07;-;44.64;73.14;46.00;-;70.07;70.07;64.28
Nov 19, 2018 11:00 PM;Nov 20, 2018 12:00 AM;35.33;-;62.70;35.33;35.33;67.89;44.41;42.99;67.89;-;40.60;69.49;38.97;-;67.89;67.89;59.93
Nov 20, 2018 12:00 AM;Nov 20, 2018 1:00 AM;25.01;-;49.60;25.01;25.01;64.55;44.00;42.59;55.00;-;39.10;74.49;33.93;-;64.55;55.00;50.30
Nov 20, 2018 1:00 AM;Nov 20, 2018 2:00 AM;33.00;-;49.28;33.00;33.00;59.90;42.30;41.75;54.06;-;37.01;70.34;33.67;-;59.90;54.06;48.93
Nov 20, 2018 2:00 AM;Nov 20, 2018 3:00 AM;29.85;-;44.98;29.85;29.85;55.66;40.15;41.48;53.41;-;37.83;67.29;30.03;-;55.66;53.41;46.92
Nov 20, 2018 3:00 AM;Nov 20, 2018 4:00 AM;30.80;-;42.41;30.80;30.80;51.87;40.05;41.37;49.94;-;37.06;67.41;29.70;-;51.87;49.94;42.78
Nov 20, 2018 4:00 AM;Nov 20, 2018 5:00 AM;31.66;-;42.13;31.66;31.66;52.07;39.23;40.53;50.59;-;40.14;67.20;33.00;-;52.07;50.59;44.92
Nov 20, 2018 5:00 AM;Nov 20, 2018 6:00 AM;32.02;-;46.02;32.02;44.03;55.61;45.49;44.03;55.61;-;44.03;71.05;35.01;-;55.61;55.61;53.60
Nov 20, 2018 6:00 AM;Nov 20, 2018 7:00 AM;45.26;-;53.99;45.26;46.58;69.09;50.50;46.58;69.09;-;46.58;77.54;53.73;-;69.09;69.09;70.76
Nov 20, 2018 7:00 AM;Nov 20, 2018 8:00 AM;51.74;-;101.31;51.74;50.50;84.32;65.00;50.50;72.94;-;50.50;82.94;53.90;-;73.20;73.20;85.33
Nov 20, 2018 8:00 AM;Nov 20, 2018 9:00 AM;51.66;-;147.05;51.66;51.66;102.57;53.29;51.58;72.99;-;51.66;85.99;61.00;-;85.00;85.00;85.39
Nov 20, 2018 9:00 AM;Nov 20, 2018 10:00 AM;49.78;-;157.69;49.78;49.78;107.36;55.70;49.78;72.99;-;49.78;84.88;62.00;-;89.01;89.01;79.29
Nov 20, 2018 10:00 AM;Nov 20, 2018 11:00 AM;48.94;-;152.28;48.94;48.94;104.06;52.50;48.94;72.99;-;48.94;89.42;60.00;-;90.00;90.00;85.77
Nov 20, 2018 11:00 AM;Nov 20, 2018 12:00 PM;48.78;-;151.96;48.78;48.78;103.88;50.40;48.78;72.99;-;48.78;86.98;60.00;-;91.20;91.20;85.77
Nov 20, 2018 12:00 PM;Nov 20, 2018 1:00 PM;48.44;-;148.26;48.44;48.44;101.85;50.29;48.44;72.96;-;48.44;82.09;66.00;-;79.50;79.50;87.57
Nov 20, 2018 1:00 PM;Nov 20, 2018 2:00 PM;49.05;-;147.22;49.05;49.05;99.79;51.15;49.05;72.94;-;49.05;82.94;71.87;-;83.10;76.09;84.07
Nov 20, 2018 2:00 PM;Nov 20, 2018 3:00 PM;50.11;-;127.50;50.11;50.11;90.00;62.09;50.11;72.91;-;50.11;83.25;70.01;-;90.00;76.05;83.08
Nov 20, 2018 3:00 PM;Nov 20, 2018 4:00 PM;56.55;-;138.52;51.49;51.49;98.15;68.86;51.49;71.00;-;51.49;86.64;69.00;-;98.15;76.07;85.77
Nov 20, 2018 4:00 PM;Nov 20, 2018 5:00 PM;60.78;-;164.58;51.99;52.88;115.46;65.53;51.99;77.71;-;52.88;85.08;74.20;-;115.46;115.46;99.15
Nov 20, 2018 5:00 PM;Nov 20, 2018 6:00 PM;67.95;-;196.33;52.28;58.68;134.77;83.02;52.28;89.33;-;58.68;89.37;69.00;-;134.77;134.77;105.64
Nov 20, 2018 6:00 PM;Nov 20, 2018 7:00 PM;58.47;-;388.41;51.62;51.62;227.22;58.47;51.62;112.25;-;51.62;88.99;62.00;-;112.25;112.25;96.49
Nov 20, 2018 7:00 PM;Nov 20, 2018 8:00 PM;52.85;-;175.00;50.63;50.63;175.00;52.50;50.63;86.53;-;50.63;84.65;61.27;-;86.53;86.53;82.16
Nov 20, 2018 8:00 PM;Nov 20, 2018 9:00 PM;54.00;-;165.00;49.46;49.46;110.91;54.00;49.46;72.18;-;49.46;82.93;56.23;-;78.50;78.50;94.34
Nov 20, 2018 9:00 PM;Nov 20, 2018 10:00 PM;50.06;-;63.00;48.86;48.86;74.00;58.83;48.86;72.91;-;48.86;77.88;52.40;-;74.00;72.91;71.89
Nov 20, 2018 10:00 PM;Nov 20, 2018 11:00 PM;48.28;-;64.50;47.12;47.12;74.45;48.67;47.12;73.03;-;47.12;77.42;46.50;-;74.45;73.03;74.35
Nov 20, 2018 11:00 PM;Nov 21, 2018 12:00 AM;44.65;-;64.50;44.65;44.65;72.02;46.12;44.65;70.90;-;44.65;76.11;40.17;-;71.37;70.90;66.67
Nov 21, 2018 12:00 AM;Nov 21, 2018 1:00 AM;44.52;-;76.41;44.52;44.52;70.64;44.90;44.52;55.01;-;44.52;70.41;41.55;-;70.64;55.01;55.38
Nov 21, 2018 1:00 AM;Nov 21, 2018 2:00 AM;42.83;-;77.00;42.83;42.83;65.61;44.24;42.83;53.50;-;42.83;67.08;41.92;-;65.61;53.50;53.44
Nov 21, 2018 2:00 AM;Nov 21, 2018 3:00 AM;42.43;-;74.64;42.43;42.43;63.32;43.84;42.43;51.07;-;42.43;64.96;41.05;-;63.32;51.07;50.37
Nov 21, 2018 3:00 AM;Nov 21, 2018 4:00 AM;42.17;-;70.58;42.17;42.17;58.12;43.57;42.17;53.18;-;42.17;62.25;41.68;-;58.12;53.18;48.72
Nov 21, 2018 4:00 AM;Nov 21, 2018 5:00 AM;43.22;-;75.06;43.22;43.22;57.72;44.65;43.22;52.03;-;43.22;62.16;42.00;-;57.72;52.03;49.97
Nov 21, 2018 5:00 AM;Nov 21, 2018 6:00 AM;44.42;-;83.05;44.42;45.64;62.31;47.15;45.64;58.07;-;45.64;67.09;44.55;-;62.31;58.07;56.88
Nov 21, 2018 6:00 AM;Nov 21, 2018 7:00 AM;50.74;-;117.21;49.52;49.52;81.09;52.09;49.52;74.53;-;49.52;78.03;54.00;-;74.53;74.53;69.01
Nov 21, 2018 7:00 AM;Nov 21, 2018 8:00 AM;57.31;-;257.55;53.04;55.94;147.47;64.80;51.82;81.03;-;55.94;84.98;65.00;-;81.03;81.03;74.87
Nov 21, 2018 8:00 AM;Nov 21, 2018 9:00 AM;58.99;-;350.00;53.01;57.58;189.27;68.79;53.01;95.82;-;57.58;93.61;67.86;-;89.30;95.82;77.94
Nov 21, 2018 9:00 AM;Nov 21, 2018 10:00 AM;54.20;-;315.88;52.48;52.90;172.39;74.90;52.48;87.98;-;52.90;91.13;67.01;-;87.98;87.98;78.52
Nov 21, 2018 10:00 AM;Nov 21, 2018 11:00 AM;55.75;-;250.21;51.76;54.41;143.74;75.27;51.76;80.96;-;54.41;91.01;65.06;-;80.96;80.96;77.97
Nov 21, 2018 11:00 AM;Nov 21, 2018 12:00 PM;58.25;-;233.69;51.51;56.85;137.50;71.44;51.51;80.87;-;56.85;89.32;65.51;-;80.87;80.87;75.97
Nov 21, 2018 12:00 PM;Nov 21, 2018 1:00 PM;58.26;-;180.86;51.51;56.86;113.83;71.44;51.51;74.15;-;56.86;85.04;64.10;-;74.15;74.15;75.98
Nov 21, 2018 1:00 PM;Nov 21, 2018 2:00 PM;59.56;-;194.29;51.65;58.13;121.05;74.00;51.65;77.39;-;58.13;85.09;66.77;-;77.39;77.39;74.32
Nov 21, 2018 2:00 PM;Nov 21, 2018 3:00 PM;69.74;-;150.00;51.88;64.20;106.61;77.00;51.88;80.43;-;64.20;89.79;68.70;-;80.55;80.43;74.32
Nov 21, 2018 3:00 PM;Nov 21, 2018 4:00 PM;66.60;-;142.91;53.65;65.00;104.21;76.43;53.65;78.20;-;65.00;89.32;71.66;-;80.87;78.20;73.87
Nov 21, 2018 4:00 PM;Nov 21, 2018 5:00 PM;69.99;-;142.20;59.93;68.31;105.47;77.14;59.93;81.00;-;68.31;89.32;75.00;-;82.20;81.00;80.01
Nov 21, 2018 5:00 PM;Nov 21, 2018 6:00 PM;70.94;-;273.68;61.62;69.24;165.69;115.79;61.62;98.58;-;69.24;100.86;81.49;-;98.58;98.58;89.16
Nov 21, 2018 6:00 PM;Nov 21, 2018 7:00 PM;67.04;-;499.36;56.99;65.43;259.95;115.50;56.87;110.07;-;65.43;99.66;74.34;-;97.29;110.07;89.21
Nov 21, 2018 7:00 PM;Nov 21, 2018 8:00 PM;61.16;-;320.33;52.67;59.69;175.12;80.00;52.67;93.59;-;59.69;89.53;70.00;-;89.03;93.59;83.98
Nov 21, 2018 8:00 PM;Nov 21, 2018 9:00 PM;59.90;-;164.90;51.02;58.46;106.01;59.90;51.02;72.75;-;58.46;81.02;65.73;-;74.53;72.75;75.76
Nov 21, 2018 9:00 PM;Nov 21, 2018 10:00 PM;51.65;-;121.03;50.41;50.41;83.16;55.00;50.41;60.14;-;50.41;73.85;59.05;-;73.50;60.14;68.72
Nov 21, 2018 10:00 PM;Nov 21, 2018 11:00 PM;50.41;-;130.00;49.20;49.20;85.88;50.83;49.20;59.23;-;49.20;72.15;53.50;-;68.42;59.23;65.50
Nov 21, 2018 11:00 PM;Nov 22, 2018 12:00 AM;48.53;-;135.72;47.61;47.61;86.96;49.19;47.61;58.07;-;47.61;71.42;48.33;-;67.26;58.07;64.19
Nov 22, 2018 12:00 AM;Nov 22, 2018 1:00 AM;49.34;-;88.36;47.15;47.15;66.50;49.34;47.15;58.04;-;47.15;70.03;52.23;-;66.50;58.04;56.59
Nov 22, 2018 1:00 AM;Nov 22, 2018 2:00 AM;49.73;-;83.74;46.65;46.65;64.50;49.10;46.65;56.96;-;46.65;65.41;53.34;-;64.50;56.96;54.96
Nov 22, 2018 2:00 AM;Nov 22, 2018 3:00 AM;48.81;-;80.09;46.37;46.37;62.40;47.90;46.37;58.04;-;46.37;64.02;51.10;-;62.40;58.04;52.83
Nov 22, 2018 3:00 AM;Nov 22, 2018 4:00 AM;50.66;-;64.20;46.53;46.53;56.66;48.07;46.53;56.57;-;46.53;59.88;50.50;-;56.66;56.57;52.94
Nov 22, 2018 4:00 AM;Nov 22, 2018 5:00 AM;53.63;-;60.45;47.37;47.37;56.60;48.94;47.37;56.60;-;47.37;59.46;52.35;-;56.60;56.60;52.95
Nov 22, 2018 5:00 AM;Nov 22, 2018 6:00 AM;50.68;-;70.46;49.46;49.46;64.07;51.10;49.46;64.07;-;49.46;65.01;54.80;-;64.07;64.07;59.98
Nov 22, 2018 6:00 AM;Nov 22, 2018 7:00 AM;66.98;-;98.00;61.26;61.26;81.08;57.77;51.27;76.90;-;61.26;76.59;72.80;-;81.08;76.90;75.16
Nov 22, 2018 7:00 AM;Nov 22, 2018 8:00 AM;82.93;-;162.75;80.94;80.94;117.32;80.00;54.02;92.62;-;80.94;85.63;88.64;-;92.62;92.62;88.64
Nov 22, 2018 8:00 AM;Nov 22, 2018 9:00 AM;82.00;-;263.38;78.92;80.03;159.93;82.00;57.89;103.84;-;80.03;98.99;103.03;-;103.84;103.84;103.03
Nov 22, 2018 9:00 AM;Nov 22, 2018 10:00 AM;87.40;-;189.29;78.81;85.30;131.28;87.40;56.16;99.83;-;85.30;92.94;95.11;-;99.83;99.83;96.44
Nov 22, 2018 10:00 AM;Nov 22, 2018 11:00 AM;84.00;-;140.04;78.83;81.99;108.31;92.57;54.50;91.18;-;81.99;87.61;93.52;-;97.22;97.22;93.52
Nov 22, 2018 11:00 AM;Nov 22, 2018 12:00 PM;92.93;-;144.19;68.56;90.70;115.09;92.93;53.89;99.25;-;90.70;86.10;93.47;-;99.25;99.25;93.47
Nov 22, 2018 12:00 PM;Nov 22, 2018 1:00 PM;90.87;-;129.96;63.23;88.69;107.83;90.87;53.60;95.69;-;88.69;82.84;91.35;-;95.69;95.69;91.35
Nov 22, 2018 1:00 PM;Nov 22, 2018 2:00 PM;95.16;-;104.90;72.85;92.87;99.39;95.16;53.34;96.36;-;92.87;82.99;91.24;-;96.36;96.36;91.24
Nov 22, 2018 2:00 PM;Nov 22, 2018 3:00 PM;95.53;-;105.78;83.50;93.24;100.00;95.53;52.92;96.80;-;93.24;86.50;93.00;-;100.00;100.00;93.00
Nov 22, 2018 3:00 PM;Nov 22, 2018 4:00 PM;94.37;-;107.30;94.37;94.37;100.00;95.00;53.53;95.95;-;94.37;89.01;99.22;-;100.00;100.00;99.22
Nov 22, 2018 4:00 PM;Nov 22, 2018 5:00 PM;103.00;-;125.70;103.00;103.00;112.83;103.00;57.08;105.73;-;103.00;96.86;113.58;-;112.83;112.83;113.58
Nov 22, 2018 5:00 PM;Nov 22, 2018 6:00 PM;128.26;-;229.58;128.26;128.26;173.77;175.00;57.75;141.25;-;128.26;116.60;120.10;-;141.25;141.25;124.95
Nov 22, 2018 6:00 PM;Nov 22, 2018 7:00 PM;109.94;-;326.34;109.94;109.94;208.87;175.00;53.83;140.02;-;109.94;110.02;112.90;-;140.02;140.02;117.87
Nov 22, 2018 7:00 PM;Nov 22, 2018 8:00 PM;84.08;-;210.92;84.08;84.08;142.47;135.00;52.85;101.99;-;84.08;96.91;100.63;-;101.99;101.99;100.63
Nov 22, 2018 8:00 PM;Nov 22, 2018 9:00 PM;80.10;-;122.30;78.18;78.18;99.24;89.90;52.93;85.81;-;78.18;81.41;85.72;-;88.00;88.00;85.72
Nov 22, 2018 9:00 PM;Nov 22, 2018 10:00 PM;70.45;-;86.49;60.46;60.46;77.50;70.45;52.42;72.44;-;60.46;73.81;74.04;-;77.50;72.44;75.97
Nov 22, 2018 10:00 PM;Nov 22, 2018 11:00 PM;60.69;-;90.75;52.57;52.57;73.99;54.90;51.33;68.96;-;52.57;71.55;61.26;-;73.99;73.99;75.01
Nov 22, 2018 11:00 PM;Nov 23, 2018 12:00 AM;55.74;-;96.76;49.56;49.56;73.61;51.20;49.56;60.54;-;49.56;68.70;55.01;-;70.74;60.54;64.86
Nov 23, 2018 12:00 AM;Nov 23, 2018 1:00 AM;59.63;-;76.32;49.73;49.73;66.93;51.37;49.73;61.57;-;49.73;64.81;59.08;-;66.93;61.57;61.31
Nov 23, 2018 1:00 AM;Nov 23, 2018 2:00 AM;57.36;-;72.75;49.12;49.12;64.07;50.75;49.12;59.14;-;49.12;61.85;57.77;-;64.07;59.14;57.77
Nov 23, 2018 2:00 AM;Nov 23, 2018 3:00 AM;55.00;-;69.34;48.53;48.53;61.21;50.14;48.53;56.65;-;48.53;59.54;56.65;-;61.21;56.65;56.65
